Driver,Team,LapNumber,Position,Compound,TyreLife,Stint,TrackStatus,LapTimeSeconds,PitLap,PitNextLap,LapsRemaining,RaceProgress,AvgPaceLast3,AvgPaceLast5,AvgPaceLast10,DegradationRate,CurrentStintLength,PitStopsCompleted,Season,Race
ANT,Mercedes,18.0,6.0,MEDIUM,18.0,1.0,1,97.73,0,0,44.0,0.2903225806451613,97.65466666666667,97.70519999999999,97.7018,0.024800000000013256,16.0,0,2025,Pre-Season Testing
ANT,Mercedes,19.0,6.0,MEDIUM,19.0,1.0,1,97.704,0,0,43.0,0.3064516129032258,97.65433333333334,97.70379999999999,97.6986,0.0002000000000066393,17.0,0,2025,Pre-Season Testing
ANT,Mercedes,20.0,5.0,MEDIUM,20.0,1.0,1,97.744,0,0,42.0,0.3225806451612903,97.726,97.6824,97.68249999999999,0.061599999999998545,18.0,0,2025,Pre-Season Testing
ANT,Mercedes,21.0,4.0,MEDIUM,21.0,1.0,1,97.466,0,0,41.0,0.3387096774193548,97.63799999999999,97.6346,97.66760000000001,-0.16860000000001207,19.0,0,2025,Pre-Season Testing
ANT,Mercedes,22.0,4.0,MEDIUM,22.0,1.0,1,96.842,0,0,40.0,0.3548387096774194,97.35066666666665,97.49719999999999,97.5903,-0.6551999999999936,20.0,0,2025,Pre-Season Testing
ANT,Mercedes,23.0,4.0,MEDIUM,23.0,1.0,1,97.176,0,0,39.0,0.3709677419354839,97.16133333333335,97.3864,97.54580000000001,-0.21039999999999281,21.0,0,2025,Pre-Season Testing
ANT,Mercedes,24.0,4.0,MEDIUM,24.0,1.0,1,96.971,0,1,38.0,0.3870967741935484,96.99633333333334,97.2398,97.4718,-0.2687999999999988,22.0,0,2025,Pre-Season Testing
ANT,Mercedes,27.0,6.0,HARD,2.0,2.0,1,95.303,1,0,35.0,0.43548387096774194,96.48333333333335,96.7516,97.21700000000001,-1.448599999999999,1.0,1,2025,Pre-Season Testing
ANT,Mercedes,28.0,6.0,HARD,3.0,2.0,1,96.339,0,0,34.0,0.45161290322580644,96.20433333333334,96.5262,97.0804,-0.18720000000000425,2.0,1,2025,Pre-Season Testing
ANT,Mercedes,29.0,6.0,HARD,4.0,2.0,1,96.676,0,0,33.0,0.46774193548387094,96.106,96.493,96.99510000000001,0.18300000000000693,3.0,1,2025,Pre-Season Testing
ANT,Mercedes,30.0,6.0,HARD,5.0,2.0,1,96.351,0,0,32.0,0.4838709677419355,96.45533333333333,96.328,96.8572,0.022999999999996135,4.0,1,2025,Pre-Season Testing
ANT,Mercedes,31.0,6.0,HARD,6.0,2.0,1,96.808,0,0,31.0,0.5,96.61166666666668,96.2954,96.7676,0.5126000000000062,5.0,1,2025,Pre-Season Testing
ANT,Mercedes,32.0,6.0,HARD,7.0,2.0,1,97.339,0,0,30.0,0.5161290322580645,96.83266666666668,96.7026,96.7271,0.6363999999999947,6.0,1,2025,Pre-Season Testing
ANT,Mercedes,33.0,6.0,HARD,8.0,2.0,1,96.324,0,0,29.0,0.532258064516129,96.82366666666667,96.6996,96.6129,-0.3756000000000057,7.0,1,2025,Pre-Season Testing
ANT,Mercedes,34.0,6.0,HARD,9.0,2.0,1,96.64,0,0,28.0,0.5483870967741935,96.76766666666667,96.69239999999999,96.59270000000001,-0.052399999999991564,8.0,1,2025,Pre-Season Testing
ANT,Mercedes,35.0,6.0,HARD,10.0,2.0,1,95.984,0,0,27.0,0.5645161290322581,96.31599999999999,96.619,96.47349999999999,-0.6350000000000051,9.0,1,2025,Pre-Season Testing
ANT,Mercedes,36.0,6.0,HARD,11.0,2.0,1,96.426,0,0,26.0,0.5806451612903226,96.34999999999998,96.54260000000001,96.419,-0.11660000000000537,10.0,1,2025,Pre-Season Testing
ANT,Mercedes,37.0,6.0,HARD,12.0,2.0,1,96.431,0,0,25.0,0.5967741935483871,96.28033333333333,96.361,96.5318,0.06999999999999318,11.0,1,2025,Pre-Season Testing
ANT,Mercedes,38.0,6.0,HARD,13.0,2.0,1,96.73,0,0,24.0,0.6129032258064516,96.529,96.4422,96.57090000000001,0.2878000000000043,12.0,1,2025,Pre-Season Testing
ANT,Mercedes,39.0,6.0,HARD,14.0,2.0,1,96.49,0,0,23.0,0.6290322580645161,96.55033333333334,96.41220000000001,96.55229999999999,0.0777999999999821,13.0,1,2025,Pre-Season Testing
ANT,Mercedes,40.0,6.0,HARD,15.0,2.0,1,96.189,0,0,22.0,0.6451612903225806,96.46966666666667,96.4532,96.5361,-0.26420000000000243,14.0,1,2025,Pre-Season Testing
ANT,Mercedes,41.0,6.0,HARD,16.0,2.0,1,95.997,0,0,21.0,0.6612903225806451,96.22533333333332,96.3674,96.455,-0.3704000000000036,15.0,1,2025,Pre-Season Testing
ANT,Mercedes,42.0,6.0,HARD,17.0,2.0,1,96.022,0,0,20.0,0.6774193548387096,96.06933333333332,96.2856,96.3233,-0.2635999999999967,16.0,1,2025,Pre-Season Testing
ANT,Mercedes,43.0,6.0,HARD,18.0,2.0,1,96.406,0,0,19.0,0.6935483870967742,96.14166666666667,96.2208,96.33149999999999,0.1852000000000089,17.0,1,2025,Pre-Season Testing
ANT,Mercedes,44.0,6.0,HARD,19.0,2.0,1,96.331,0,0,18.0,0.7096774193548387,96.253,96.189,96.3006,0.14200000000001012,18.0,1,2025,Pre-Season Testing
ANT,Mercedes,45.0,6.0,HARD,20.0,2.0,12,96.586,0,0,17.0,0.7258064516129032,96.44100000000002,96.26840000000001,96.36080000000001,0.31759999999998456,19.0,1,2025,Pre-Season Testing
ANT,Mercedes,46.0,6.0,HARD,21.0,2.0,1,96.744,0,0,16.0,0.7419354838709677,96.55366666666667,96.4178,96.3926,0.32620000000000005,20.0,1,2025,Pre-Season Testing
ANT,Mercedes,47.0,6.0,HARD,22.0,2.0,1,96.486,0,0,15.0,0.7580645161290323,96.60533333333335,96.5106,96.3981,-0.024599999999992406,21.0,1,2025,Pre-Season Testing
ANT,Mercedes,48.0,6.0,HARD,23.0,2.0,1,96.136,0,0,14.0,0.7741935483870968,96.45533333333333,96.45660000000001,96.33869999999999,-0.3206000000000131,22.0,1,2025,Pre-Season Testing
ANT,Mercedes,50.0,6.0,HARD,25.0,2.0,1,96.287,0,0,12.0,0.8064516129032258,96.303,96.4478,96.31840000000001,-0.16079999999999472,23.0,1,2025,Pre-Season Testing
ANT,Mercedes,51.0,6.0,HARD,26.0,2.0,1,97.036,0,0,11.0,0.8225806451612904,96.48633333333333,96.53779999999999,96.4031,0.4982000000000113,24.0,1,2025,Pre-Season Testing
ANT,Mercedes,52.0,6.0,HARD,27.0,2.0,1,97.788,0,0,10.0,0.8387096774193549,97.03699999999999,96.7466,96.5822,1.0413999999999959,25.0,1,2025,Pre-Season Testing
ANT,Mercedes,53.0,5.0,HARD,28.0,2.0,1,97.875,0,0,9.0,0.8548387096774194,97.56633333333333,97.02439999999999,96.7675,0.8506000000000142,26.0,1,2025,Pre-Season Testing
ANT,Mercedes,54.0,5.0,HARD,29.0,2.0,1,96.969,0,0,8.0,0.8709677419354839,97.544,97.191,96.8238,-0.2220000000000084,27.0,1,2025,Pre-Season Testing
ANT,Mercedes,55.0,5.0,HARD,30.0,2.0,1,96.558,0,0,7.0,0.8870967741935484,97.134,97.2452,96.8465,-0.68719999999999,28.0,1,2025,Pre-Season Testing
ANT,Mercedes,56.0,5.0,HARD,31.0,2.0,1,96.629,0,0,6.0,0.9032258064516129,96.71866666666666,97.1638,96.8508,-0.53479999999999,29.0,1,2025,Pre-Season Testing
ANT,Mercedes,57.0,5.0,HARD,32.0,2.0,1,96.303,0,0,5.0,0.9193548387096774,96.49666666666667,96.8668,96.8067,-0.5638000000000005,30.0,1,2025,Pre-Season Testing
ANT,Mercedes,58.0,5.0,HARD,33.0,2.0,1,96.307,0,0,4.0,0.9354838709677419,96.41300000000001,96.5532,96.7888,-0.24620000000000175,31.0,1,2025,Pre-Season Testing
ANT,Mercedes,59.0,5.0,HARD,34.0,2.0,1,97.901,0,0,3.0,0.9516129032258065,96.83699999999999,96.73960000000001,96.9653,1.1613999999999862,32.0,1,2025,Pre-Season Testing
ANT,Mercedes,60.0,5.0,HARD,35.0,2.0,1,96.757,0,0,2.0,0.967741935483871,96.98833333333333,96.7794,97.0123,-0.022399999999990428,33.0,1,2025,Pre-Season Testing
ANT,Mercedes,61.0,5.0,HARD,36.0,2.0,1,96.394,0,0,1.0,0.9838709677419355,97.01733333333334,96.73240000000001,96.9481,-0.33840000000000714,34.0,1,2025,Pre-Season Testing
ANT,Mercedes,62.0,5.0,HARD,37.0,2.0,1,99.323,0,0,0.0,1.0,97.49133333333333,97.3364,97.1016,1.9865999999999957,35.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,2.0,10.0,MEDIUM,2.0,1.0,1,101.501,0,0,60.0,0.03225806451612903,101.501,101.501,101.501,0.0,1.0,0,2025,Pre-Season Testing
BEA,Haas F1 Team,3.0,10.0,MEDIUM,3.0,1.0,1,100.033,0,0,59.0,0.04838709677419355,100.767,100.767,100.767,-0.7339999999999947,2.0,0,2025,Pre-Season Testing
BEA,Haas F1 Team,4.0,10.0,MEDIUM,4.0,1.0,1,98.962,0,0,58.0,0.06451612903225806,100.16533333333332,100.16533333333332,100.16533333333332,-1.203333333333319,3.0,0,2025,Pre-Season Testing
BEA,Haas F1 Team,5.0,10.0,MEDIUM,5.0,1.0,1,98.673,0,0,57.0,0.08064516129032258,99.22266666666667,99.79225,99.79225,-1.1192499999999939,4.0,0,2025,Pre-Season Testing
BEA,Haas F1 Team,6.0,10.0,MEDIUM,6.0,1.0,1,98.596,0,0,56.0,0.0967741935483871,98.74366666666667,99.553,99.553,-0.9569999999999936,5.0,0,2025,Pre-Season Testing
BEA,Haas F1 Team,7.0,10.0,MEDIUM,7.0,1.0,12,99.02,0,0,55.0,0.11290322580645161,98.76299999999999,99.05680000000001,99.46416666666666,-0.03680000000001371,6.0,0,2025,Pre-Season Testing
BEA,Haas F1 Team,8.0,10.0,MEDIUM,8.0,1.0,1,98.477,0,0,54.0,0.12903225806451613,98.69766666666668,98.7456,99.32314285714287,-0.2685999999999922,7.0,0,2025,Pre-Season Testing
BEA,Haas F1 Team,9.0,10.0,MEDIUM,9.0,1.0,1,98.668,0,0,53.0,0.14516129032258066,98.72166666666668,98.68679999999999,99.24125000000001,-0.018799999999984607,8.0,0,2025,Pre-Season Testing
BEA,Haas F1 Team,10.0,10.0,MEDIUM,10.0,1.0,1,98.23,0,0,52.0,0.16129032258064516,98.45833333333333,98.59819999999999,99.1288888888889,-0.3681999999999874,9.0,0,2025,Pre-Season Testing
BEA,Haas F1 Team,11.0,10.0,MEDIUM,11.0,1.0,1,98.494,0,0,51.0,0.1774193548387097,98.464,98.5778,99.0654,-0.08379999999999654,10.0,0,2025,Pre-Season Testing
BEA,Haas F1 Team,12.0,10.0,MEDIUM,12.0,1.0,1,98.182,0,0,50.0,0.1935483870967742,98.302,98.4102,98.7335,-0.22820000000000107,11.0,0,2025,Pre-Season Testing
BEA,Haas F1 Team,13.0,10.0,MEDIUM,13.0,1.0,1,98.419,0,0,49.0,0.20967741935483872,98.36500000000001,98.39860000000002,98.5721,0.020399999999980878,12.0,0,2025,Pre-Season Testing
BEA,Haas F1 Team,15.0,10.0,MEDIUM,15.0,1.0,1,98.947,0,0,47.0,0.24193548387096775,98.516,98.4544,98.5706,0.49259999999999593,13.0,0,2025,Pre-Season Testing
BEA,Haas F1 Team,16.0,10.0,MEDIUM,16.0,1.0,1,98.536,0,0,46.0,0.25806451612903225,98.634,98.51559999999999,98.55690000000001,0.0204000000000093,14.0,0,2025,Pre-Season Testing
BEA,Haas F1 Team,17.0,10.0,MEDIUM,17.0,1.0,1,98.336,0,0,45.0,0.27419354838709675,98.60633333333334,98.484,98.5309,-0.14799999999999613,15.0,0,2025,Pre-Season Testing
BEA,Haas F1 Team,18.0,10.0,MEDIUM,18.0,1.0,1,98.404,0,0,44.0,0.2903225806451613,98.42533333333334,98.5284,98.4693,-0.1244000000000085,16.0,0,2025,Pre-Season Testing
BEA,Haas F1 Team,19.0,10.0,MEDIUM,19.0,1.0,1,98.509,0,0,43.0,0.3064516129032258,98.41633333333334,98.54639999999999,98.4725,-0.037399999999990996,17.0,0,2025,Pre-Season Testing
BEA,Haas F1 Team,20.0,9.0,MEDIUM,20.0,1.0,1,99.08,0,0,42.0,0.3225806451612903,98.66433333333333,98.573,98.5137,0.507000000000005,18.0,0,2025,Pre-Season Testing
BEA,Haas F1 Team,21.0,9.0,MEDIUM,21.0,1.0,1,97.986,0,0,41.0,0.3387096774193548,98.52499999999999,98.463,98.48929999999999,-0.47699999999998965,19.0,0,2025,Pre-Season Testing
BEA,Haas F1 Team,22.0,8.0,MEDIUM,22.0,1.0,1,97.586,0,1,40.0,0.3548387096774194,98.21733333333333,98.313,98.3985,-0.7270000000000039,20.0,0,2025,Pre-Season Testing
BEA,Haas F1 Team,25.0,15.0,HARD,2.0,2.0,1,96.992,1,0,37.0,0.4032258064516129,97.52133333333335,98.0306,98.27950000000001,-1.0386000000000024,1.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,26.0,13.0,HARD,3.0,2.0,1,97.917,0,0,36.0,0.41935483870967744,97.49833333333333,97.91220000000001,98.2293,0.004799999999988813,2.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,27.0,13.0,HARD,4.0,2.0,1,96.718,0,0,35.0,0.43548387096774194,97.209,97.4398,98.00640000000001,-0.7218000000000018,3.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,28.0,12.0,HARD,5.0,2.0,1,96.658,0,0,34.0,0.45161290322580644,97.09766666666667,97.1742,97.81859999999999,-0.5161999999999978,4.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,29.0,12.0,HARD,6.0,2.0,1,97.005,0,0,33.0,0.46774193548387094,96.79366666666665,97.058,97.6855,-0.05300000000001148,5.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,30.0,11.0,HARD,7.0,2.0,1,97.573,0,0,32.0,0.4838709677419355,97.07866666666666,97.1742,97.6024,0.39879999999999427,6.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,31.0,11.0,HARD,8.0,2.0,1,97.288,0,0,31.0,0.5,97.28866666666666,97.04839999999999,97.48030000000001,0.23960000000001003,7.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,32.0,11.0,HARD,9.0,2.0,1,98.179,0,0,30.0,0.5161290322580645,97.67999999999999,97.3406,97.39020000000001,0.8384000000000071,8.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,33.0,11.0,HARD,10.0,2.0,1,99.142,0,0,29.0,0.532258064516129,98.20300000000002,97.8374,97.5058,1.3045999999999935,9.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,34.0,11.0,HARD,11.0,2.0,1,99.259,0,0,28.0,0.5483870967741935,98.86,98.28819999999999,97.6731,0.9708000000000112,10.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,35.0,11.0,HARD,12.0,2.0,1,99.178,0,0,27.0,0.5645161290322581,99.193,98.6092,97.8917,0.568799999999996,11.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,36.0,11.0,HARD,13.0,2.0,1,98.766,0,0,26.0,0.5806451612903226,99.06766666666665,98.9048,97.9766,-0.13879999999998915,12.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,37.0,11.0,HARD,14.0,2.0,1,99.542,0,0,25.0,0.5967741935483871,99.16199999999999,99.1774,98.25899999999999,0.3645999999999958,13.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,38.0,10.0,HARD,15.0,2.0,1,99.763,0,0,24.0,0.6129032258064516,99.35700000000001,99.3016,98.5695,0.4614000000000118,14.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,39.0,10.0,HARD,16.0,2.0,1,97.85,0,0,23.0,0.6290322580645161,99.05166666666666,99.0198,98.65400000000001,-1.1698000000000093,15.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,40.0,10.0,HARD,17.0,2.0,1,97.879,0,0,22.0,0.6451612903225806,98.49733333333334,98.76,98.6846,-0.8810000000000002,16.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,41.0,10.0,HARD,18.0,2.0,1,97.893,0,0,21.0,0.6612903225806451,97.87400000000001,98.5854,98.7451,-0.6924000000000063,17.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,42.0,10.0,HARD,19.0,2.0,1,97.927,0,0,20.0,0.6774193548387096,97.89966666666668,98.2624,98.7199,-0.3353999999999928,18.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,43.0,10.0,HARD,20.0,2.0,1,98.28,0,0,19.0,0.6935483870967742,98.03333333333335,97.9658,98.6337,0.3141999999999996,19.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,45.0,11.0,HARD,22.0,2.0,1,100.55,0,0,17.0,0.7258064516129032,98.919,98.50580000000001,98.7628,2.0441999999999894,20.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,46.0,11.0,HARD,23.0,2.0,1,97.848,0,0,16.0,0.7419354838709677,98.89266666666667,98.49960000000002,98.6298,-0.6516000000000162,21.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,47.0,11.0,HARD,24.0,2.0,1,98.859,0,0,15.0,0.7580645161290323,99.08566666666667,98.6928,98.6391,0.16619999999998925,22.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,48.0,10.0,HARD,25.0,2.0,1,100.519,0,0,14.0,0.7741935483870968,99.07533333333333,99.2112,98.7368,1.3078000000000003,23.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,49.0,10.0,HARD,26.0,2.0,1,98.599,0,0,13.0,0.7903225806451613,99.32566666666666,99.275,98.62039999999999,-0.6760000000000019,24.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,50.0,9.0,HARD,27.0,2.0,1,98.436,0,0,12.0,0.8064516129032258,99.18466666666667,98.8522,98.679,-0.41619999999998925,25.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,51.0,9.0,HARD,28.0,2.0,1,96.229,0,0,11.0,0.8225806451612904,97.75466666666667,98.5284,98.514,-2.2994000000000057,26.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,52.0,9.0,HARD,29.0,2.0,1,96.449,0,0,10.0,0.8387096774193549,97.03800000000001,98.04639999999999,98.3696,-1.5973999999999933,27.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,53.0,9.0,HARD,30.0,2.0,1,96.697,0,0,9.0,0.8548387096774194,96.45833333333333,97.282,98.2466,-0.5849999999999937,28.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,54.0,9.0,HARD,31.0,2.0,1,96.277,0,0,8.0,0.8709677419354839,96.47433333333333,96.8176,98.0463,-0.5405999999999977,29.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,55.0,9.0,HARD,32.0,2.0,1,96.215,0,0,7.0,0.8870967741935484,96.39633333333335,96.3734,97.61280000000001,-0.15840000000000032,30.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,56.0,9.0,HARD,33.0,2.0,1,96.201,0,0,6.0,0.9032258064516129,96.231,96.3678,97.4481,-0.16680000000000916,31.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,58.0,9.0,HARD,35.0,2.0,1,96.597,0,0,4.0,0.9354838709677419,96.33766666666668,96.39739999999999,97.2219,0.19960000000000377,32.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,59.0,9.0,HARD,36.0,2.0,1,96.228,0,0,3.0,0.9516129032258065,96.34199999999998,96.30359999999999,96.7928,-0.07559999999999434,33.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,60.0,9.0,HARD,37.0,2.0,1,96.436,0,0,2.0,0.967741935483871,96.42033333333335,96.33539999999999,96.5765,0.10060000000001423,34.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,61.0,9.0,HARD,38.0,2.0,1,96.531,0,0,1.0,0.9838709677419355,96.39833333333333,96.3986,96.386,0.13240000000000407,35.0,1,2025,Pre-Season Testing
BEA,Haas F1 Team,62.0,9.0,HARD,39.0,2.0,1,96.228,0,0,0.0,1.0,96.39833333333333,96.404,96.38589999999999,-0.17600000000000193,36.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,2.0,15.0,MEDIUM,2.0,1.0,1,101.226,0,0,60.0,0.03225806451612903,101.226,101.226,101.226,0.0,1.0,0,2025,Pre-Season Testing
BOR,Kick Sauber,3.0,15.0,MEDIUM,3.0,1.0,1,100.081,0,0,59.0,0.04838709677419355,100.65350000000001,100.65350000000001,100.65350000000001,-0.5725000000000051,2.0,0,2025,Pre-Season Testing
BOR,Kick Sauber,4.0,15.0,MEDIUM,4.0,1.0,1,99.677,0,0,58.0,0.06451612903225806,100.32800000000002,100.32800000000002,100.32800000000002,-0.6510000000000105,3.0,0,2025,Pre-Season Testing
BOR,Kick Sauber,5.0,15.0,MEDIUM,5.0,1.0,1,99.452,0,0,57.0,0.08064516129032258,99.73666666666668,100.10900000000001,100.10900000000001,-0.6570000000000107,4.0,0,2025,Pre-Season Testing
BOR,Kick Sauber,6.0,15.0,MEDIUM,6.0,1.0,1,99.657,0,0,56.0,0.0967741935483871,99.59533333333333,100.0186,100.0186,-0.3616000000000099,5.0,0,2025,Pre-Season Testing
BOR,Kick Sauber,7.0,15.0,MEDIUM,7.0,1.0,12,99.072,0,0,55.0,0.11290322580645161,99.39366666666666,99.5878,99.86083333333333,-0.5157999999999987,6.0,0,2025,Pre-Season Testing
BOR,Kick Sauber,8.0,15.0,MEDIUM,8.0,1.0,1,98.776,0,0,54.0,0.12903225806451613,99.16833333333334,99.3268,99.70585714285714,-0.5508000000000095,7.0,0,2025,Pre-Season Testing
BOR,Kick Sauber,9.0,15.0,MEDIUM,9.0,1.0,1,99.153,0,0,53.0,0.14516129032258066,99.00033333333334,99.222,99.63675,-0.0689999999999884,8.0,0,2025,Pre-Season Testing
BOR,Kick Sauber,10.0,15.0,MEDIUM,10.0,1.0,1,98.835,0,0,52.0,0.16129032258064516,98.92133333333334,99.0986,99.54766666666666,-0.26360000000001094,9.0,0,2025,Pre-Season Testing
BOR,Kick Sauber,11.0,15.0,MEDIUM,11.0,1.0,1,98.816,0,0,51.0,0.1774193548387097,98.93466666666666,98.93039999999999,99.4745,-0.11439999999998918,10.0,0,2025,Pre-Season Testing
BOR,Kick Sauber,12.0,15.0,MEDIUM,12.0,1.0,1,98.922,0,1,50.0,0.1935483870967742,98.85766666666666,98.90039999999999,99.2441,0.021600000000006503,11.0,0,2025,Pre-Season Testing
BOR,Kick Sauber,15.0,20.0,HARD,2.0,2.0,1,97.152,1,0,47.0,0.24193548387096775,98.29666666666667,98.57560000000001,98.9512,-1.4236000000000075,1.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,16.0,20.0,HARD,3.0,2.0,1,97.126,0,0,46.0,0.25806451612903225,97.73333333333333,98.1702,98.6961,-1.0441999999999894,2.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,17.0,20.0,HARD,4.0,2.0,1,97.34,0,0,45.0,0.27419354838709675,97.206,97.8712,98.4849,-0.5311999999999983,3.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,18.0,20.0,HARD,5.0,2.0,1,97.377,0,0,44.0,0.2903225806451613,97.281,97.58340000000001,98.2569,-0.20640000000001635,4.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,19.0,20.0,HARD,6.0,2.0,1,97.288,0,0,43.0,0.3064516129032258,97.335,97.25659999999999,98.0785,0.03140000000000498,5.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,20.0,20.0,HARD,7.0,2.0,1,97.191,0,0,42.0,0.3225806451612903,97.28533333333333,97.2644,97.91999999999999,-0.07339999999999236,6.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,21.0,20.0,HARD,8.0,2.0,1,97.237,0,0,41.0,0.3387096774193548,97.23866666666667,97.28659999999999,97.7284,-0.04959999999999809,7.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,22.0,20.0,HARD,9.0,2.0,1,97.531,0,0,40.0,0.3548387096774194,97.31966666666666,97.3248,97.598,0.2062000000000097,8.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,23.0,20.0,HARD,10.0,2.0,1,97.622,0,0,39.0,0.3709677419354839,97.46333333333332,97.37379999999999,97.4786,0.2482000000000113,9.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,24.0,20.0,HARD,11.0,2.0,1,97.646,0,0,38.0,0.3870967741935484,97.59966666666666,97.4454,97.351,0.20059999999999434,10.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,25.0,19.0,HARD,12.0,2.0,1,97.815,0,0,37.0,0.4032258064516129,97.69433333333332,97.5702,97.4173,0.2447999999999979,11.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,26.0,19.0,HARD,13.0,2.0,1,98.328,0,0,36.0,0.41935483870967744,97.92966666666666,97.7884,97.5375,0.5396000000000072,12.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,27.0,19.0,HARD,14.0,2.0,1,98.171,0,0,35.0,0.43548387096774194,98.10466666666666,97.9164,97.6206,0.2546000000000106,13.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,28.0,19.0,HARD,15.0,2.0,1,98.596,0,0,34.0,0.45161290322580644,98.36500000000001,98.11120000000001,97.74249999999999,0.4847999999999928,14.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,29.0,19.0,HARD,16.0,2.0,1,98.638,0,0,33.0,0.46774193548387094,98.46833333333335,98.3096,97.8775,0.328400000000002,15.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,30.0,19.0,HARD,17.0,2.0,1,98.529,0,0,32.0,0.4838709677419355,98.58766666666668,98.4524,98.0113,0.07659999999999911,16.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,31.0,18.0,HARD,18.0,2.0,1,98.324,0,0,31.0,0.5,98.497,98.45160000000001,98.11999999999999,-0.12760000000001526,17.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,32.0,18.0,HARD,19.0,2.0,1,98.218,0,0,30.0,0.5161290322580645,98.35700000000001,98.46099999999998,98.18870000000001,-0.2429999999999808,18.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,33.0,18.0,HARD,20.0,2.0,1,98.513,0,0,29.0,0.532258064516129,98.35166666666667,98.4444,98.2778,0.06860000000000355,19.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,34.0,18.0,HARD,21.0,2.0,1,98.124,0,0,28.0,0.5483870967741935,98.28500000000001,98.3416,98.3256,-0.21760000000000446,20.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,35.0,18.0,HARD,22.0,2.0,1,98.841,0,0,27.0,0.5645161290322581,98.49266666666666,98.404,98.4282,0.4369999999999976,21.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,36.0,18.0,HARD,23.0,2.0,1,98.581,0,0,26.0,0.5806451612903226,98.51533333333333,98.4554,98.45349999999999,0.1256000000000057,22.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,37.0,18.0,HARD,24.0,2.0,1,98.427,0,0,25.0,0.5967741935483871,98.61633333333333,98.49719999999999,98.4791,-0.07019999999998561,23.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,38.0,18.0,HARD,25.0,2.0,1,98.612,0,0,24.0,0.6129032258064516,98.54,98.517,98.4807,0.09499999999999886,24.0,1,2025,Pre-Season Testing
BOR,Kick Sauber,39.0,17.0,HARD,26.0,2.0,1,98.432,0,0,23.0,0.6290322580645161,98.49033333333334,98.57860000000001,98.4601,-0.1466000000000065,25.0,1,2025,Pre-Season Testing
